"
Date","American Express (AXP)
","Amgen Inc (AMGN)
","Apple Inc (AAPL)
","Boeing Co (BA)
","Caterpillar Inc (CAT)
","Cisco Systems Inc (CSCO)
","(CVX)
","(GS)
","Home Depot Inc (HD)
","Honeywell International Inc (HON)
","IBM Corp  (IBM)
","Intel Corp (INTC)
","Johnson & Johnson (JNJ)
","Coca-Cola Co (KO)
","JPMorgan Chase & Co (JPM)
","McDonald\'s Corp (MCD)
","3M Co (MMM)
","Merck & Co inc (MRK)
","Microsoft (MSFT)
","Nike Inc (NKE)
","Procter & Gamble Co (PG)
","TRV
","UnitedHealth Group (UNH)
","Salesforce Inc (CRM)
","Verizon Communications Inc (VZ)
","Visa Inc (V)
","Walgreens Boots Alliance Inc (WBA)
","Walmart Inc (WMT)
","Walt Disney Co (DIS)
"
2014-04-15,74.755280,87.838654,16.314615,106.809074,78.198830,17.020782,79.766838,128.977402,60.605095,71.540672,124.469322,20.366575,76.106171,29.483910,41.985699,78.073402,97.329826,39.607597,33.722733,32.472015,61.091690,68.601219,68.486183,55.230000,29.615555,47.654835,47.941547,62.538815,71.239586
2014-04-16,75.936905,88.251114,16.347696,108.330383,78.989265,17.124886,80.781326,130.892288,61.156109,72.781013,124.077644,20.488304,75.760941,29.784763,42.338135,78.073402,99.275116,39.756008,34.274174,32.840401,61.703800,69.312088,67.349182,55.980000,29.729162,48.894958,48.050484,62.815395,72.422920
2014-04-17,74.911674,88.189987,16.534468,109.946213,78.912529,17.258732,82.008003,131.075409,61.563385,72.624985,120.040657,20.571987,75.922050,29.880157,42.307495,77.624321,99.971916,39.904396,33.943321,33.258209,61.786938,69.232231,65.273323,56.099998,30.044771,48.565651,48.478985,63.173325,73.376945
2014-04-21,75.302666,89.381554,16.730701,109.860260,78.766716,17.400015,82.379326,131.375122,62.258148,72.687401,121.468491,20.503517,76.719933,29.902178,42.161934,77.175209,100.617958,40.455582,33.883930,33.199818,61.635769,69.008560,64.558380,56.110001,30.284626,48.841228,48.028675,63.124489,72.569702
2014-04-22,75.650223,91.123032,16.747404,109.628189,79.572502,17.489246,82.220177,133.589676,63.623753,72.812218,121.392693,20.419825,76.858047,29.872818,42.759544,76.904205,100.813942,40.823040,33.926346,33.401970,61.401535,69.399963,65.256096,57.080002,30.246752,49.037403,48.936527,63.091957,72.881584
2014-04-23,75.702332,86.555420,16.528486,112.275421,79.334595,17.474373,82.677727,133.581375,62.705334,73.350441,121.127266,20.351353,76.888741,29.887493,42.943405,76.757057,100.160652,40.632236,33.671837,33.289665,61.214119,70.390335,64.885727,55.639999,29.937473,48.768852,48.943794,63.482437,72.945808
2014-04-24,75.945610,86.860954,17.883526,111.613617,80.792686,17.347965,82.419106,133.914383,63.703590,73.038452,120.173355,20.351353,76.689240,29.865479,43.050671,77.306816,99.188011,40.653439,33.816063,32.970699,61.815899,70.757759,65.971024,54.730000,29.211597,48.904297,48.965591,63.702038,73.010010
2014-04-25,75.615440,85.096565,18.014874,110.582237,80.339912,17.102570,82.213547,131.741455,63.392143,72.273987,119.800621,19.978571,76.558830,30.092955,42.675255,77.995949,99.122673,40.448517,33.858475,32.660713,62.013962,70.534088,65.169952,52.799999,28.996988,46.459084,48.406357,63.954235,71.762466
2014-04-28,75.641495,85.150024,18.712547,109.189857,80.009911,17.117455,83.367287,130.326080,64.023010,72.125748,122.018120,20.031822,77.747986,30.107632,42.514359,77.670738,99.609001,40.052788,34.672916,32.197971,63.179443,71.596382,65.238876,49.130001,29.413580,47.040607,48.987373,64.881554,71.349648
2014-04-29,76.275764,85.470810,18.657110,110.332954,80.808006,17.221552,83.526413,131.741455,63.503963,72.133545,123.262711,20.145939,77.510147,29.770071,42.981716,78.592186,99.841278,41.494354,34.367496,32.561882,62.798592,72.602776,64.773727,50.759998,29.520882,47.332542,48.892956,64.808357,72.138565
2014-04-30,75.963005,85.356239,18.586552,110.891655,80.884766,17.184368,83.228050,133.056870,63.495998,72.468971,124.121864,20.305706,77.709618,29.931522,42.889774,78.499260,100.959091,41.381287,34.274174,32.773018,62.882381,72.347206,64.635918,51.650002,29.495632,47.318531,49.314194,64.840897,72.780678
2014-05-01,75.432983,86.127693,18.630339,110.410332,80.631523,17.110010,82.843460,133.514709,63.352257,71.954140,122.264511,20.123121,77.126549,29.924189,42.690571,78.174065,102.207542,42.130333,33.934826,32.759537,62.722401,72.546867,64.558380,52.080002,29.804916,48.131260,50.425396,64.832756,72.982506
2014-05-02,75.528549,85.867996,18.664978,111.682381,80.585464,17.057957,82.697578,132.274277,63.408119,72.055534,120.944107,20.092684,76.190567,30.048929,42.583309,78.537987,101.706711,41.141029,33.671837,32.791000,62.402447,72.682648,64.627312,52.439999,29.741798,47.741253,50.011433,64.360970,73.670502
2014-05-05,75.902153,86.448486,18.928936,113.418549,80.209435,17.072834,83.121956,130.167953,62.841145,72.242752,120.830444,20.081173,76.719933,29.909502,41.541336,78.313408,102.062393,41.430763,33.451267,32.925777,62.234875,72.403084,64.799599,53.650002,29.912230,48.374165,50.730431,63.954235,74.505264
2014-05-06,74.894287,85.761070,18.722628,112.447311,79.710632,16.894369,82.863350,128.660980,61.826931,71.439255,120.053345,20.104193,76.344025,29.711382,40.867115,78.166306,101.104271,40.356647,33.137360,32.458546,61.800697,71.788109,64.825424,51.779999,29.962706,47.960785,49.953316,63.458023,74.330986
2014-05-07,76.440857,86.135345,18.657110,112.663422,80.286179,17.005911,83.698830,129.476913,61.555397,72.484581,120.288429,20.234644,77.418091,30.019579,41.411079,78.948349,102.447075,39.459202,33.442776,32.427109,62.531956,72.738564,67.108025,50.430000,30.360365,48.740818,50.744968,63.809975,73.652153
2014-05-08,76.996910,84.615341,18.623848,112.853561,80.531738,17.117455,82.942924,131.042099,61.531441,72.515793,120.040573,20.211620,77.103546,29.887493,41.648594,78.940628,102.222076,38.745499,33.629421,32.817955,62.585278,72.874321,66.229424,50.150002,30.606535,49.254620,49.887959,64.407494,74.853844
2014-05-09,77.188034,85.150024,18.546255,113.311661,80.623848,17.117455,82.903130,130.875580,62.058506,72.390984,120.784081,20.180929,77.418091,29.990221,41.380440,79.699448,102.592278,39.014011,33.544586,32.997654,62.760471,72.922264,66.281082,50.279999,30.600201,49.233597,49.866158,64.824890,75.174904
2014-05-12,77.900513,85.340996,18.777151,114.608109,81.498688,17.243855,83.042397,132.832092,62.505703,73.631264,122.366310,20.234644,77.118881,29.953529,41.870785,79.645226,103.666550,39.070553,33.909389,33.527756,62.257725,73.513313,66.961571,53.430000,30.398233,49.441456,50.367298,64.783989,75.606056
2014-05-13,77.405251,85.102890,18.806612,115.342773,82.227730,16.998472,83.446854,133.439835,61.707119,73.498657,122.124863,20.296028,77.502457,30.166323,41.847794,80.164040,103.383446,39.395607,34.533062,33.509792,62.166332,74.208191,67.219971,52.279999,30.202559,49.525520,50.527088,64.775803,75.294174
2014-05-14,76.857903,86.070580,18.810095,114.945206,81.751907,16.961296,83.824814,132.748810,60.940487,72.344162,119.919899,20.203945,77.387398,30.004902,41.648594,79.776878,102.781021,39.833729,34.379284,33.056057,61.831150,74.000519,66.470612,51.880001,30.303562,49.104351,49.829849,64.448395,74.230057
2014-05-15,76.110695,84.703514,18.650143,113.406738,80.570137,17.980015,82.794968,130.409363,60.884571,71.111641,118.483795,19.958401,77.249313,29.733387,40.997360,79.366486,102.330948,39.494541,33.832485,32.768536,61.343636,73.776878,65.876289,51.419998,30.272003,48.540455,49.466713,62.885056,73.523712
2014-05-16,76.023811,85.970741,18.925392,113.060974,81.368210,18.121296,82.373672,130.234528,61.779003,71.142845,118.865059,19.812605,77.164902,30.004902,40.844128,79.862045,102.439827,39.480408,34.028996,33.217773,61.191284,73.944618,66.022682,51.799999,30.972622,49.092636,49.219784,63.032410,73.743866
2014-05-19,76.562485,86.078262,19.149635,113.527710,80.877098,18.106428,82.219864,131.266861,61.092232,71.681107,118.826920,19.981421,77.210945,29.872818,41.242531,79.049034,102.831787,39.819592,33.960640,33.464878,60.886600,74.096382,66.496452,53.230000,31.023119,49.221355,50.741142,62.705002,74.349319
2014-05-20,75.667572,86.185776,19.153442,111.997871,77.937912,17.935400,81.918938,130.167953,62.258148,70.834480,117.486145,19.981421,76.911736,29.777422,41.158264,78.615425,101.786545,39.572273,33.900829,32.912289,61.115116,74.016510,66.031311,52.889999,30.707521,48.650414,50.259556,61.951977,74.386009
2014-05-21,76.336571,87.161133,19.204123,113.190651,78.950905,18.203089,83.029030,132.665588,62.353992,71.540001,118.439308,20.104193,77.594543,29.990221,41.464722,79.412949,102.725006,39.982128,34.473255,33.339081,61.313148,74.168251,66.944351,50.189999,31.035738,49.160492,50.237682,61.927422,75.395073
2014-05-22,76.588539,88.213326,19.234522,113.951241,79.104385,18.128736,82.674599,133.081848,62.912987,71.688942,117.988136,20.065825,77.996269,29.777422,41.794167,79.327759,102.469414,39.918530,34.259655,33.640072,61.435043,74.288071,67.478401,53.270000,31.212482,48.989712,50.952736,61.706429,75.541832
2014-05-23,77.135941,87.806274,19.451801,114.443909,79.833412,18.232832,82.500732,133.339905,63.232433,72.096596,118.153397,20.173254,78.011726,29.777422,41.778839,78.979355,103.075546,40.144653,34.276760,34.075855,61.336021,74.168251,67.848793,53.410000,31.395519,49.621471,50.923553,61.886509,76.431656
2014-05-27,79.403595,89.004356,19.816053,115.965065,79.564827,18.374113,82.146286,134.680237,63.639706,72.402306,117.416260,20.495529,77.880386,29.916849,42.246201,79.258102,103.294670,40.059864,34.336559,34.417290,61.000858,74.671448,68.141632,54.360001,31.319771,50.190048,51.251900,61.870136,76.816933
2014-05-28,79.116875,88.835396,19.764744,116.103416,78.973946,18.455908,81.932312,134.655258,63.631721,72.519867,116.336021,20.625982,77.486397,29.777422,42.483723,78.437302,103.287338,39.854919,34.182770,34.264553,61.016075,74.647491,67.685104,53.340000,31.395519,50.026264,50.938141,61.821014,76.688492
2014-05-29,79.308022,89.088867,20.124874,116.803505,79.503410,18.351809,81.798561,134.279327,63.807426,72.770744,116.768097,20.687365,77.841759,29.836124,42.690571,79.100769,103.988434,40.773567,34.464722,34.422276,61.244595,75.158653,68.365570,54.400002,31.382896,50.229824,51.886715,62.189373,77.082954
2014-05-30,79.499168,89.081154,20.049494,116.898575,78.452065,18.307192,82.112877,133.502411,64.070999,73.021599,117.149368,20.963610,78.382553,30.019579,42.575645,79.171036,104.105286,40.886627,34.977329,34.661137,61.541683,74.639496,68.589531,52.630001,31.534386,50.267265,52.470455,62.835949,77.064590
2014-06-02,79.838028,89.434433,19.911707,117.460335,79.626236,18.426163,81.724998,133.686188,64.558090,73.225410,117.994530,20.917566,78.931038,29.982876,42.407097,79.639359,103.937294,40.936100,34.849167,34.575504,61.214119,74.847168,68.451721,52.380001,31.591209,49.960747,52.543430,62.827778,77.303101
2014-06-03,79.698997,89.949020,20.193281,117.443100,80.186424,18.351809,81.952370,135.164856,64.799065,73.107826,117.155739,21.224504,79.155090,29.997562,42.598629,79.186661,104.353607,40.921970,34.421997,34.048206,60.886600,74.607544,68.804878,50.950001,31.111494,49.445976,52.215073,62.786861,76.945351
2014-06-04,79.768509,91.508080,20.423868,116.967705,80.048302,18.217958,81.818611,135.657684,64.694649,73.570328,117.244682,21.178461,79.325050,29.931522,42.659931,79.959412,103.893494,40.936100,34.447632,34.309605,60.833275,75.613892,69.347534,51.070000,31.023119,49.471703,54.404076,63.130611,77.275597
2014-06-05,80.628670,90.425171,20.504009,118.255524,82.081917,18.366680,82.601036,135.816437,64.566124,74.432640,118.178764,21.224504,79.742210,30.004902,43.387779,79.967171,104.952469,41.056232,35.208000,34.192436,61.023689,75.853531,68.735970,51.369999,31.105169,49.656563,55.162937,63.286140,77.770943
2014-06-06,82.461914,90.486649,20.447626,119.491516,83.018150,18.463345,83.049088,138.832138,64.774948,74.628616,118.426620,21.615843,79.711334,30.078279,43.648270,79.584717,105.631653,40.879570,35.438675,34.354675,60.962761,75.805344,68.847939,51.799999,31.193542,49.839069,54.747028,63.196095,77.615013
2014-06-09,83.035370,89.396065,20.774817,119.240852,83.455559,18.441040,83.169441,138.673431,64.750870,75.106789,118.331291,21.416332,79.742210,30.019579,43.993053,79.131996,106.128227,40.943157,35.259258,34.552982,61.008465,76.046349,68.701500,51.709999,31.288218,49.740795,54.666740,63.032410,78.413078
2014-06-10,82.783394,89.933678,20.896761,118.627174,83.885323,18.589756,83.818108,138.974152,64.855301,74.738358,117.104897,21.669559,80.422073,30.136984,44.360813,78.741730,105.872658,41.331837,35.122574,34.390736,61.054169,76.399811,68.744591,53.060001,31.256662,50.131542,54.535427,62.713203,77.743431
2014-06-11,82.609627,89.349976,20.810287,115.904572,83.409538,18.619497,83.711113,138.197205,64.108284,74.401299,115.808586,21.431686,79.819496,29.982876,43.878132,78.382675,105.463638,41.557938,34.908981,33.863438,60.985619,76.239128,69.054642,53.310001,31.161974,49.764194,54.484333,62.336685,77.339790
2014-06-12,82.331604,89.242416,20.462198,114.253777,81.844040,18.336937,84.333031,138.640045,62.999794,73.421394,115.154068,21.454700,79.209145,29.883078,43.701904,77.867531,104.485054,41.508110,34.669762,33.696705,60.757080,76.319458,68.747452,53.040001,30.953693,49.551273,52.879078,61.984745,75.954659
2014-06-13,82.409798,89.111877,20.238264,114.340172,81.936119,18.366680,85.102074,138.581558,62.710609,73.507614,116.005585,22.920317,79.209145,29.846115,43.701904,78.437309,104.696861,41.465397,35.225090,33.629105,60.665676,76.648880,68.522438,54.310001,31.042048,49.438957,53.309578,61.616394,75.954659
2014-06-16,81.992737,89.211723,20.442242,114.556229,81.966812,18.240273,85.958038,138.548126,63.377312,73.531136,115.872154,23.027750,79.147346,30.060513,43.571678,78.913445,104.667648,41.344345,35.455761,33.597553,60.703758,76.689034,67.501266,54.610001,31.124111,49.193272,53.477390,61.665520,76.413315
2014-06-17,82.244736,89.219414,20.415638,114.478462,81.859375,18.217958,86.151962,140.527985,64.276955,73.923126,115.814957,22.981701,78.745628,30.252731,43.993053,79.046135,104.937851,41.337231,35.609550,33.840904,60.619972,76.496223,67.648369,57.820000,31.060986,49.326649,53.338753,61.379044,76.284874
2014-06-18,83.026672,90.233170,20.437809,114.504387,82.480957,18.314631,87.121643,141.898010,64.831215,73.836853,116.666435,22.966356,79.425468,30.725899,44.268856,79.108597,105.405258,41.586422,35.583912,34.345657,60.779938,76.640808,68.548401,57.759998,31.193542,49.429596,55.513184,61.960167,76.670151
2014-06-19,82.600967,90.509651,20.366858,114.798241,82.304474,18.374113,88.265160,141.789383,64.614334,74.032845,116.170830,23.089128,80.198013,30.895945,43.901115,79.545685,105.522095,41.508110,35.464294,34.088783,61.122738,76.801514,69.673416,57.880001,31.225101,49.211994,55.009705,62.099316,76.844444
2014-06-20,83.009285,92.905830,20.156237,114.175964,83.939049,18.463345,88.499214,141.881302,64.397430,74.330742,115.363785,23.173534,81.325905,30.822010,44.092663,79.553490,106.011421,41.949535,35.609550,33.845421,60.886600,75.990097,70.452301,57.509998,31.174597,49.017788,54.389492,61.943810,75.972969
2014-06-23,82.983223,91.492699,20.138493,113.095558,83.478592,18.366680,88.927170,142.215439,64.774948,73.899574,115.738693,23.196552,80.924217,30.851572,44.583008,79.545685,105.229988,41.650501,35.874401,34.003147,60.574268,76.279297,70.521523,58.000000,31.389210,49.013107,53.798450,62.033836,75.917938
2014-06-24,82.044868,91.231583,20.016550,111.626221,82.734215,18.240273,88.118027,140.536301,64.606293,72.919678,114.938026,23.403738,80.800613,30.940298,43.993053,79.202263,104.499649,41.237572,35.669346,33.791348,60.185772,76.054367,70.737869,57.459999,31.105169,48.620007,52.886372,62.181156,75.844566
2014-06-25,82.227356,91.715424,20.034286,109.819809,83.217682,18.381556,87.756912,140.661621,64.686630,73.068626,114.836395,23.695326,81.704506,31.021618,44.077320,79.311531,104.908638,41.906826,35.908566,34.462822,60.421921,76.207008,71.257095,57.410000,31.187227,48.917164,54.134113,61.894695,76.963692
2014-06-26,81.931946,91.500381,20.154016,110.649574,83.279060,18.329502,87.549622,140.352585,64.863327,72.951027,114.613968,23.618591,81.619507,31.073372,43.970085,79.233490,104.967033,41.671860,35.643711,34.638615,59.888683,75.845520,71.213867,57.169998,31.060986,48.893768,54.163269,61.313549,77.468231
2014-06-27,82.479309,91.078003,20.393461,111.099007,83.478592,18.366680,87.175156,139.325012,65.168579,73.107826,115.465469,23.733688,81.109619,31.191662,44.077320,79.194427,104.937851,40.959904,36.096535,35.008148,60.193390,75.451843,70.962860,57.380001,31.130421,48.968662,54.068443,61.665520,78.247955
2014-06-30,82.427170,90.909027,20.604088,109.966736,83.394157,18.478222,87.302200,139.876404,65.032028,72.864822,115.185875,23.710672,80.823792,31.317348,44.146286,78.632462,104.609215,41.187725,35.626644,34.949574,59.865826,75.572350,70.746529,58.080002,30.884258,49.303234,54.090309,61.444538,78.651573
2014-07-01,82.844231,92.398964,20.734907,110.761909,83.777878,18.649240,87.295486,139.350052,65.722824,74.150436,118.413887,23.772062,81.789474,31.265589,44.416313,78.835419,105.573189,41.657631,35.771885,35.152351,60.391457,76.488167,70.867683,59.200001,31.161974,50.131542,53.834938,61.616394,79.321236
2014-07-02,82.722595,92.951912,20.726042,110.303841,84.077187,18.754145,87.088188,139.416931,65.851357,73.907402,119.710197,23.772062,81.781754,31.265589,43.953407,78.468544,106.062538,42.042091,35.797504,35.057728,60.604748,76.014198,71.386925,58.910000,31.345034,50.269592,53.294983,61.894695,79.293709
2014-07-03,83.269936,94.349701,20.847982,111.073074,85.243629,18.874023,87.730186,141.563843,65.907570,74.377739,119.799179,23.894835,81.441811,31.221235,44.015137,78.819809,106.193970,42.148895,35.712074,35.355175,60.924664,76.190941,72.131165,58.759998,31.376583,50.660358,53.980869,62.001076,79.660629
2014-07-07,82.887672,92.283760,21.278111,111.574364,84.537621,18.903992,87.248672,140.160416,65.401527,73.985817,119.487770,23.810423,82.252991,31.154703,43.721947,78.187553,105.828819,41.664745,35.874401,35.445309,61.084633,75.957954,71.153267,57.340000,31.401840,50.714191,53.688999,62.263023,79.431305
2014-07-08,82.166512,92.130165,21.140648,109.586433,84.000427,18.784111,86.867500,137.762833,64.871384,73.852524,118.966736,23.626270,81.673607,31.006830,43.019863,78.125099,105.573189,41.415558,35.694988,35.003651,61.366455,75.628578,70.902298,54.889999,31.108364,50.367874,51.894009,62.737751,78.761665
2014-07-09,82.541130,91.830635,21.149521,109.586433,84.522263,19.061340,87.863922,137.562408,64.847260,74.111206,119.729256,23.702997,81.920799,31.014231,43.220474,78.890053,105.660835,41.686104,35.601006,35.463341,62.212025,76.078453,71.603287,54.599998,31.197680,50.578468,52.499622,63.196095,80.009232
2014-07-10,82.297203,91.354446,21.071924,109.586433,83.923698,19.061340,87.101547,136.518143,63.778931,73.907402,119.271751,23.986919,81.735382,31.243406,42.865555,78.507568,105.083908,41.707455,35.618084,34.927017,62.166332,75.757133,71.032104,54.299999,31.669781,50.433395,52.193192,63.073322,79.679001
2014-07-11,82.305916,91.984245,21.111832,110.710060,84.384148,19.121281,85.911232,137.671005,63.947613,74.393433,119.462402,23.979240,81.194611,31.029020,43.050732,78.343651,105.390663,41.607792,35.959827,34.832394,61.823547,76.062393,71.715775,54.209999,32.103630,50.775028,52.288033,62.876865,79.706505
2014-07-14,82.366920,91.377510,21.384539,111.946037,84.483902,19.061340,86.439514,139.508804,63.827122,75.051949,120.644302,24.163399,81.410927,31.332129,43.428780,78.421707,105.894547,41.422676,36.002563,35.129829,61.945412,76.769379,72.927330,54.730000,32.237595,51.717991,52.164009,62.655895,79.587250
2014-07-15,82.288483,89.749329,21.134003,111.583008,84.299728,19.233671,86.439514,141.321579,64.148438,75.224373,119.773750,24.332211,79.788582,31.125122,44.956387,78.289024,105.938377,41.230442,36.267399,35.165897,61.899704,77.082672,72.607109,53.740002,32.352432,51.893475,52.236969,62.893253,79.027687
2014-07-16,82.305916,90.402153,21.014275,110.130951,85.489197,19.465942,87.529549,142.407608,63.987789,75.561462,122.232903,26.588182,78.969673,31.139912,45.295845,77.485046,106.748985,41.401314,37.660000,34.665646,62.148476,76.817574,72.485962,53.950001,32.511936,52.101719,52.112919,62.909634,78.293816
2014-07-17,81.016472,88.620338,20.639570,108.799927,84.230431,19.203703,86.987862,142.131897,63.899426,74.605118,122.315498,25.859211,77.540459,31.065981,44.640064,76.782562,104.828300,41.009739,38.044460,34.489883,61.733849,76.078453,73.654274,52.639999,32.103630,50.980927,51.208130,62.705002,78.000267
2014-07-18,81.486931,90.855263,20.936666,110.321129,85.079918,19.413498,87.195190,143.242996,64.325172,75.898552,122.321877,25.859211,78.645233,31.369106,44.925526,77.266495,105.770386,41.536591,38.181168,34.936039,61.849010,76.592636,74.009094,53.500000,32.377956,51.523773,52.514236,63.097885,78.715797
2014-07-21,80.920624,91.415909,20.828030,110.891548,85.126236,19.368542,87.797058,143.451813,64.027946,76.306175,121.273346,26.135452,78.235748,31.346926,44.933239,76.142502,105.383331,41.294510,38.309311,34.620575,61.641685,76.528374,73.611000,53.320000,32.346066,51.294464,52.295330,62.835949,78.651573
2014-07-22,81.347580,93.013344,21.000969,112.136185,84.994965,19.443466,88.659698,146.208572,64.694649,76.188599,123.332184,26.695616,79.162811,30.452356,45.264984,75.143402,105.982170,41.600670,38.300766,34.719723,61.503498,73.612152,74.467751,53.599998,32.524696,51.771793,53.163647,62.729549,79.082710
